case,Year,R.mth,date,intv_nam,Country_residence,City_residence,Purpose_grp,Purpose,Weights_QTR,Air_Terminal,Sea_Terminal,Land_Terminal,langint,1st_visit,length_stay,travel_type,f1_gender,f3_occupation,f4_industry,f5_designation,f5_designation.oth,shop_$fash,shop_$jew,shop_$wat,shop_$well,shop_$food,shop_$gift,shop_$ctec,shop_$anti,shop_$oth,shop_$any,totacc_$,totfnb_$,tottran_$,totbiz_$,totedu_$,totmedi_$,tototh_$,totshopping_$,totexp_$,MainAccomm,MainHotel,travel_companion.1,travel_companion.2,travel_companion.3,travel_companion.4,travel_companion.5
403,2015,January,2015-01-04,Simon,Indonesia,Surabaya,Leisure,Visiting friends/relatives,315.2549019607843,Terminal 2,,,English,No,3 days,Non-Packaged,Male,Student,,, ,80.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,85.0,185.0,0.0,102.15189795562168,25.53797448890542,0.0,0,0.0,0.0,289.8531356990169,417.54300814354394,Stayed with relatives/ friends,,Alone,,,,
409,2015,January,2015-01-04,Simon,Indonesia,Jakarta,Healthcare+Accompanying Pax,Outpatient consultation/treatment,351.8817204301075,Terminal 2,,,English,No,2 days,Non-Packaged,Female,"Mager (CEO, company director, senior mager)",Wholesale and Retail Trade,Mager/ Assistant Mager, ,333.3333333333333,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,366.66666666666663,408.6075918224867,127.68987244452707,51.07594897781084,0.0,0,333.3333333333333,0.0,471.5198023656835,1392.2265489438414,Hotel,Royal Plaza,Parents/ Parents-in-law,Siblings,,,
450,2015,January,2015-01-05,Cindy Liu,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,351.8817204301075,Terminal 1,,,English,No,6 days,Non-Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.6012689750486,76.61392346671626,38.30696173335813,0.0,0,0.0,0.0,104.85313569901686,995.3752898741399,Hotel,Marina Bay Sands Singapore,Siblings,,,,
452,2015,January,2015-01-05,Cindy Liu,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,315.2549019607843,Terminal 1,,,English,No,6 days,Non-Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0,127.6898724445271,66.39873367115409,20.430379591124336,0.0,0,0.0,0.0,179.85313569901686,394.3721214058223,Hotel,New Cape Inn,Parents/ Parents-in-law,Siblings,,,
453,2015,January,2015-01-05,Cindy Liu,Indonesia,Jakarta,Leisure,Visiting friends/relatives,315.2549019607843,Terminal 1,,,English,No,6 days,Non-Packaged,Male,Student,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.322784693343252,10.215189795562168,0.0,0,0.0,0.0,104.85313569901686,130.39111018792227,Stayed with relatives/ friends,,Alone,,,,
455,2015,January,2015-01-05,Cindy Liu,Indonesia,Jakarta,Leisure,Visiting friends/relatives,315.2549019607843,Terminal 1,,,English,No,4 days,Non-Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,0.0,40.0,0.0,38.30696173335812,15.32278469334325,0.0,0,0.0,0.0,144.85313569901686,198.48288212571822,Stayed with relatives/ friends,,Siblings,,,,
457,2015,January,2015-01-05,Bay Poh Choo,Indonesia,Surabaya,Leisure,Holiday/ Rest & Relax,315.2549019607843,Terminal 1,,,English,No,7 days,Non-Packaged,Male,Student,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.86094289685084,0.0,0.0,0.0,0,0.0,0.0,104.85313569901686,177.7140785958677,Hotel,Village Hotel Bugis,Parents/ Parents-in-law,Siblings,Grandparents/ Grandparents-in-law,,
458,2015,January,2015-01-05,Bay Poh Choo,Indonesia,Surabaya,Leisure,Holiday/ Rest & Relax,419.09,Terminal 1,,,English,No,2 days,Non-Packaged,Female,Homemaker (Full time),,, ,500.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,0.0,640.0,357.53164284467584,229.84177040014876,51.07594897781084,0.0,0,0.0,0.0,744.8531356990169,1383.3024979216523,Hotel,Equarius Hotel,Children aged 13-19 yrs,Children aged 8-12 yrs,,,
521,2015,January,2015-01-06,Bay Poh Choo,Indonesia,Surabaya,Leisure,Holiday/ Rest & Relax,315.2549019607843,Terminal 1,,,English,No,5 days,Non-Packaged,Male,Student,,, ,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,147.17822561321017,20.430379591124336,10.215189795562168,0.0,0,0.0,0.0,304.8531356990169,482.67693069891357,Hotel,Ibis Singapore on Bencoolen,Parents/ Parents-in-law,Siblings,,,
522,2015,January,2015-01-06,Bay Poh Choo,Indonesia,Surabaya,Leisure,Visiting an international student studying in Singapore,632.1451612903226,Terminal 1,,,English,No,3 days,Non-Packaged,Female,Others (specify),Wholesale and Retail Trade,Others (specify),Distributor,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,51.07594897781084,51.07594897781084,0.0,0,0.0,0.0,304.8531356990169,407.0050336546385,Stayed with relatives/ friends,,Alone,,,,
550,2015,January,2015-01-06,Bay Poh Choo,Indonesia,Bandung,Leisure,Visiting friends/relatives,419.09,Terminal 1,,,English,No,1 day,Non-Packaged,Female,"Businessman (small company, <50 people)",Wholesale and Retail Trade,Others (specify),Co owner,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,15.32278469334325,67.4202526507103,0.0,0,0.0,0.0,124.85313569901686,207.5961730430704,Stayed with relatives/ friends,,Alone,,,,
551,2015,January,2015-01-06,Shariffah,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,550.7349397590361,,,Tuas,English,No,2 days,Non-Packaged,Male,"Professiols (doctor, lawyer, lecturer, etc)",Fincial and Insurance Activities,Others (specify),Accountant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.38728863942457,57.46044260003719,11.492088520007437,0.0,0,0.0,0.0,104.85313569901686,294.19295545848604,Hotel,Strand Hotel,Spouse,Children aged 0-7 yrs,Siblings,,
553,2015,January,2015-01-06,Shariffah,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,310.76296296296294,,,Tuas,Malay,No,2 days,Non-Packaged,Female,"Professiols (doctor, lawyer, lecturer, etc)",Administrative and Support Service Activities,Others (specify),Recruitment Officer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.291138773373,15.32278469334325,0.0,0,0.0,0.0,104.85313569901686,181.4670591657331,Stayed with relatives/ friends,,Parents/ Parents-in-law,,,,
555,2015,January,2015-01-06,Shariffah,Indonesia,East Java,Leisure,Visiting friends/relatives,621.195652173913,,,Tuas,Malay,No,2 days,Non-Packaged,Female,Unemployed,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.579074662651898,6.289537331325949,0.0,0,0.0,0.0,104.85313569901686,123.72174769299471,Stayed with relatives/ friends,,Other relatives,,,,
557,2015,January,2015-01-06,Shariffah,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,550.7349397590361,,,Tuas,Malay,No,2 days,Non-Packaged,Male,"Businessman (medium size company, 50 -250 people)",Manufacturing and Chemicals,Director, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.33667167314752,57.46044260003719,38.30696173335812,0.0,0,0.0,0.0,104.85313569901686,304.9572117055597,Hotel,V Hotel (Not Specified),Spouse,Children aged 0-7 yrs,Children aged 8-12 yrs,,
570,2015,January,2015-01-07,Adwen,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,376.95,Terminal 3,,,English,No,2 days,Non-Packaged,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",Education,General Mager, ,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0,0.0,0.0,304.8531356990169,304.8531356990169,Stayed with relatives/ friends,,Alone,,,,
571,2015,January,2015-01-07,Adwen,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,550.7349397590361,Terminal 3,,,English,Yes,3 days,Non-Packaged,Male,"Mager (CEO, company director, senior mager)",Administrative and Support Service Activities,Director, ,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,200.0,214.51898570680552,76.61392346671626,0.0,0.0,0,0.0,0.0,304.8531356990169,595.9860448725386,Hotel,Dorsett Singapore,Spouse,,,,
572,2015,January,2015-01-07,Adwen,Indonesia,Jakarta,Leisure,Visiting friends/relatives,376.95,Terminal 3,,,English,No,6 days,Non-Packaged,Female,"Executive (sales, administration)",Defence and Security,Board of Directors, ,300.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,200.0,700.0,0.0,0.0,0.0,0.0,0,0.0,0.0,804.8531356990169,804.8531356990169,Stayed with relatives/ friends,,Alone,,,,
588,2015,January,2015-01-07,Cindy Liu,Indonesia,Java,Healthcare+Accompanying Pax,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,419.09,Terminal 1,,,English,No,1 day,Non-Packaged,Female,"Businessman (small company, <50 people)",Wholesale and Retail Trade,Director, ,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,383.0696173335812,61.291138773373,91.9367081600595,0.0,0,280.0,0.0,304.8531356990169,1121.1505999660305,Hotel,York Hotel,Children aged 8-12 yrs,,,,
589,2015,January,2015-01-07,Cindy Liu,Indonesia,Yogyakarta,Business+Accompanying Pax,General business purpose,310.76296296296294,Terminal 1,,,English,Yes,2 days,Business (Non-Packaged),Male,"Executive (sales, administration)",InfoComm Technology,Senior Executive, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.8101244801785,91.9367081600595,76.61392346671624,0.0,0,0.0,0.0,104.85313569901686,549.2138918059711,Hotel,Hotel 81 - Princess,Alone,,,,
608,2015,January,2015-01-07,Cindy Liu,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,419.09,Terminal 1,,,English,No,3 days,Non-Packaged,Male,"Mager (CEO, company director, senior mager)",Manufacturing and Chemicals,Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,0.0,180.0,510.7594897781084,81.72151836449734,20.430379591124336,0.0,0,0.0,0.0,284.8531356990169,897.764523432747,Hotel,Hotel Royal @ Queens,Alone,,,,
610,2015,January,2015-01-07,Cindy Liu,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,310.76296296296294,Terminal 1,,,English,No,5 days,Non-Packaged,Female,"Executive (sales, administration)",Fincial and Insurance Activities,Junior Executive, ,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,381.67770418678685,306.455693866865,49.0329110186984,0.0,0,0.0,0.0,154.85313569901686,892.019444771367,Hotel,"Swissotel The Stamford, Singapore",Spouse,,,,
615,2015,January,2015-01-07,Noraini,Indonesia,Jakarta,Leisure,Sightseeing/ Attractions,632.1451612903226,,,Tuas,English,Yes,3 days,Non-Packaged,Male,"Executive (sales, administration)",Social Sector,Others (specify),Sales,14.14,0.0,0.0,0.0,0.0,0.0,12.045,0.0,0.0,26.185000000000002,91.93670816005951,80.25819242628306,40.13037311186597,0.0,0,0.0,0.0,131.03813569901686,343.3634093972254,Hotel,Village Hotel Changi,Spouse,Children aged 8-12 yrs,,,
626,2015,January,2015-01-07,Teck Ghee,Indonesia,Batam,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",550.7349397590361,,TMFT,,English,No,Under 1 day,Non-Packaged,Male,"Mager (CEO, company director, senior mager)",Environment and Energy,Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.50063254936408,16.855063162677574,0.0,0,0.0,0.0,104.85313569901686,169.2088314110585,Accommodation not required - Day Tripper,,Alone,,,,
628,2015,January,2015-01-07,Teck Ghee,Indonesia,Tanjung Pinang,Healthcare+Accompanying Pax,Outpatient consultation/treatment,432.8666666666667,,TMFT,,Hybrid Chinese,No,3 days,Non-Packaged,Female,Unemployed,,, ,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.482562218876582,0.0,0,200.0,0.0,129.85313569901686,340.33569791789347,Stayed with relatives/ friends,,Parents/ Parents-in-law,,,,
641,2015,January,2015-01-08,Cindy Liu,Indonesia,Bandung,Healthcare+Accompanying Pax,Outpatient consultation/treatment,651.2692307692307,Terminal 1,,,English,No,4 days,Non-Packaged,Male,"Executive (sales, administration)",Marketing & Media,Others (specify),Supervisor,0.0,0.0,0.0,100.0,0.0,300.0,0.0,0.0,0.0,400.0,315.46361277870784,45.96835408002975,22.984177040014874,0.0,0,1000.0,0.0,504.8531356990169,1889.2692795977694,Hotel,Oxley Hotel 88,Alone,,,,
642,2015,January,2015-01-08,Cindy Liu,Indonesia,Medan,Leisure,Visiting friends/relatives,315.2549019607843,Terminal 1,,,English,No,15-29 days,Non-Packaged,Female,Student,,, ,100.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,140.0,0.0,19.153480866679065,6.384493622226355,0.0,0,0.0,0.0,244.85313569901686,270.39111018792227,Stayed with relatives/ friends,,Siblings,,,,
697,2015,January,2015-01-08,Shariffah,Indonesia,Jakarta,Leisure,Stopover,550.7349397590361,,,Tuas,Malay,No,1 day,Non-Packaged,Female,"Professiols (doctor, lawyer, lecturer, etc)",Education,Others (specify),Lecturer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.80759428272219,45.96835408002975,15.32278469334325,0.0,0,0.0,0.0,104.85313569901686,251.95186875511206,Hotel,Victoria Hotel,Spouse,Children aged 0-7 yrs,Children aged 13-19 yrs,,
702,2015,January,2015-01-08,Shariffah,Indonesia,Makassar,Others/ Refused,"Others - Work Related (e.g. visa, insurance, etc)",550.7349397590361,,,Tuas,English,No,1 day,Non-Packaged,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)","Hospitality, Travel & Tourism",Others (specify),Tour leader,0.0,0.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0.0,0.0,154.85313569901686,154.85313569901686,Hostel (Rental by bed),,Others,,,,
748,2015,January,2015-01-09,Cindy Liu,Indonesia,Surabaya,Healthcare+Accompanying Pax,Outpatient consultation/treatment,1139.851851851852,Terminal 1,,,Chinese,No,4 days,Non-Packaged,Female,Retired,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.68987244452707,38.30696173335812,12.76898724445271,0.0,0,500.0,0.0,104.85313569901686,783.6189571213548,Service Apartment,,Other relatives,,,,
759,2015,January,2015-01-09,Noraini,Indonesia,Surabaya,Leisure,Visiting friends/relatives,419.09,,,Tuas,English,No,3 days,Non-Packaged,Male,"Businessman (small company, <50 people)",Real Estate Activities,Others (specify),Entrepreneur,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,220.0,0.0,112.36708775118385,0.0,0.0,0,0.0,0.0,324.8531356990169,437.2202234502007,Stayed with relatives/ friends,,Children aged 13-19 yrs,,,,
760,2015,January,2015-01-09,Noraini,Indonesia,Medan,Leisure,Holiday/ Rest & Relax,310.76296296296294,,,Tuas,English,Yes,2 days,Non-Packaged,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)","Hospitality, Travel & Tourism",Junior Executive, ,299.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,384.0,183.873416320119,36.7746832640238,34.47626556002231,0.0,0,0.0,0.0,488.8531356990169,743.9775008431819,Hotel,Hotel Bencoolen,Parents/ Parents-in-law,Other relatives,,,
763,2015,January,2015-01-09,Noraini,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,632.1451612903226,,,Tuas,English,No,3 days,Non-Packaged,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)","Hospitality, Travel & Tourism",Senior Executive, ,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,306.45569386686503,255.3797448890542,66.39873367115409,0.0,0,0.0,0.0,503.8531356990169,1132.0873081260902,Hotel,Hotel Jen Tanglin Singapore,Spouse,,,,
769,2015,January,2015-01-09,Bay Poh Choo,Indonesia,Jakarta,Business+Accompanying Pax,General business purpose,891.375,Terminal 1,,,English,No,6 days,Business (Non-Packaged),Male,Others (specify),Transportation and Logistics,Others (specify),Seaman,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0.0,0.0,154.85313569901686,154.85313569901686,Accommodation not required - Others,,Business associates/ Colleagues,,,,
788,2015,January,2015-01-09,Bay Poh Choo,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,315.2549019607843,Terminal 1,,,English,Yes,4 days,Non-Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,222.27862631370283,0.0,0.0,0.0,0,0.0,0.0,124.85313569901686,347.1317620127197,Hotel,Orchard Hotel Singapore,Parents/ Parents-in-law,,,,
789,2015,January,2015-01-09,Bay Poh Choo,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,376.95,Terminal 1,,,English,No,2 days,Non-Packaged,Female,Homemaker (Full time),,, ,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0,191.5348086667906,19.15348086667906,0.0,0,0.0,0.0,504.8531356990169,715.5414252324865,Stayed with relatives/ friends,,Spouse,Children aged 0-7 yrs,,,
804,2015,January,2015-01-09,Teck Ghee,Indonesia,Manado,Leisure,Stopover,419.09,,TMFT,,English,No,1 day,Non-Packaged,Female,"Businessman (small company, <50 people)",Wholesale and Retail Trade,Director, ,200.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,250.0,383.0696173335812,199.19620101346226,0.0,0.0,0,0.0,0.0,354.8531356990169,937.1189540460604,Hotel,Hotel Jen Orchardgateway Singapore,Spouse,,,,
810,2015,January,2015-01-09,Teck Ghee,Indonesia,Tanjung Pinang,Leisure,Holiday/ Rest & Relax,310.76296296296294,,TMFT,,Hybrid Chinese,No,3 days,Non-Packaged,Female,"Executive (sales, administration)",Fincial and Insurance Activities,Senior Executive, ,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.53797448890542,0.0,0.0,0,0.0,0.0,129.85313569901686,155.39111018792227,Stayed with relatives/ friends,,Partner/ Boyfriend/ Girlfriend,,,,
814,2015,January,2015-01-09,Teck Ghee,Indonesia,Solo,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",942.6785714285714,,TMFT,,English,No,Under 1 day,Non-Packaged,Male,"Mager (CEO, company director, senior mager)",Fincial and Insurance Activities,Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.868611993977847,0.0,0.0,0,0.0,0.0,104.85313569901686,123.72174769299471,Accommodation not required - Day Tripper,,Alone,,,,
815,2015,January,2015-01-09,Teck Ghee,Indonesia,Tanjung Pinang,Leisure,Holiday/ Rest & Relax,1028.75,,TMFT,,Hybrid Chinese,No,15-29 days,Non-Packaged,Female,Homemaker (Full time),,, ,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,4.792028442915009,0.0,0.0,0,0.0,0.0,144.85313569901686,149.64516414193187,Stayed with relatives/ friends,,Other relatives,,,,
816,2015,January,2015-01-09,Teck Ghee,Indonesia,Tanjung Pinang,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",341.9375,,TMFT,,English,No,Under 1 day,Non-Packaged,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",Electronics & Precision Engineering,Others (specify),Fitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.289537331325949,3.1447686656629745,0.0,0,0.0,0.0,104.85313569901686,114.28744169600579,Accommodation not required - Day Tripper,,Business associates/ Colleagues,,,,
846,2015,January,2015-01-10,Cindy Liu,Indonesia,Medan,Leisure,Holiday/ Rest & Relax,315.2549019607843,Terminal 1,,,English,Yes,4 days,Non-Packaged,Male,Student,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.45282735115808,0.0,0.0,0.0,0,0.0,0.0,104.85313569901686,280.3059630501749,Hotel,Siloso Beach Resort,Parents/ Parents-in-law,Siblings,Other relatives,,
847,2015,January,2015-01-10,Cindy Liu,Indonesia,Bali,Leisure,Holiday/ Rest & Relax,651.2692307692307,Terminal 1,,,English,No,1 day,Non-Packaged,Male,Others (specify),Defence and Security,Others (specify),Body guard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.493665280476,306.455693866865,45.96835408002975,0.0,0,0.0,0.0,104.85313569901686,1192.7708489263875,Hotel,Peninsula.Excelsior Hotel,Children aged 20-39 yrs,,,,
854,2015,January,2015-01-10,Philip Chew,Indonesia,Batam,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",550.7349397590361,,RFT,,English,No,1 day,Packaged,Female,Homemaker (Full time),,, ,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,77.8703703703704,122.582277546746,13.6018518518519,0.0,0,0.0,0.0,124.85313569901686,338.90763546798513,Hotel,Fragrance Hotel - Classic,Spouse,Children aged 0-7 yrs,Children aged 8-12 yrs,,
855,2015,January,2015-01-10,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,432.8666666666667,,RFT,,English,No,1 day,Non-Packaged,Female,Homemaker (Full time),,, ,100.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,166.66666666666669,167.72099550202535,167.72099550202535,29.351174212854428,0.0,0,0.0,0.0,271.5198023656835,636.3129675825886,Hotel,York Hotel,Friends,,,,
856,2015,January,2015-01-10,Philip Chew,Indonesia,Padang,Education+Accompanying Pax,Student events,351.8817204301075,,RFT,,English,No,6 days,Non-Packaged,Male,Student,,, ,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,30.645569386686503,15.322784693343252,7.661392346671626,0.0,0,0.0,0.0,109.85313569901686,163.48288212571825,Hostel (Rental by bed),,Friends,,,,
857,2015,January,2015-01-10,Philip Chew,Indonesia,Batam,Business+Accompanying Pax,General business purpose,621.195652173913,,RFT,,English,No,Under 1 day,Business (Non-Packaged),Male,"Businessman (small company, <50 people)",Others (specify),Director, ,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,110.0,0.0,15.094889595182279,37.737223987955694,10.0,0,0.0,0.0,214.85313569901686,277.6852492821548,Accommodation not required - Day Tripper,,Alone,,,,
859,2015,January,2015-01-10,Philip Chew,Indonesia,Batam,Leisure,Holiday/ Rest & Relax,432.8666666666667,,RFT,,English,Yes,5 days,Non-Packaged,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",Construction,Others (specify),Worker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.547444797591139,4.0253038920486075,0.0,0,0.0,0.0,104.85313569901686,116.42588438865661,Service Apartment,,Friends,,,,
860,2015,January,2015-01-10,Philip Chew,Indonesia,Batam,Leisure,To shop/attend shopping events in Singapore,341.9375,,RFT,,English,Yes,Under 1 day,Non-Packaged,Female,Others (specify),Public Administration,Others (specify),Civil servant,333.3333333333333,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,433.3333333333333,0.0,125.790746626519,20.96512443775317,0.0,0,0.0,0.0,538.1864690323501,684.9423400966224,Accommodation not required - Day Tripper,,Friends,,,,
